approval_index,movie_averagerating,production_budget,runtime_minutes,worldwide_gross,action,adventure,fantasy,drama,sci-fi,thriller,animation,comedy,family,crime,mystery,western,romance,musical,horror,history,biography,documentary,war,sport,music,\n,film-noir,news
1.0199451924565917,0.48101261101231935,3.5267658890501394,0.7957528475757845,4.172147655369313,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4237638734924831,0.6763250460020244,3.5267658890501394,0.9920662639342303,5.483463940470848,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5390771266816654,0.9692936984865838,3.5267658890501394,0.8448312016653959,3.3872161916695434,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8277845757143165,1.3599185684659947,3.5267658890501394,3.249670552056357,3.251854128588861,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6734787636511186,-0.007268476461945024,3.5267658890501394,-0.08765752603722159,4.537219860990906,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.761646273760474,0.6763250460020244,3.5267658890501394,-0.5293627128437246,4.537219860990906,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.8495576584095952,1.3599185684659947,3.5267658890501394,1.6300848670991792,4.960938645171754,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9209763881402169,1.3599185684659947,3.5267658890501394,2.906122073429077,4.484638286189498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1698734433343723,0.7739812634968778,3.5267658890501394,-0.2839709423956674,3.1318875817216005,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3719589696930234,-0.10492469395679842,3.5267658890501394,0.9920662639342303,1.8707509608761101,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9299641891132422,1.457574785960848,3.5267658890501394,1.090222972113453,3.1538467129654912,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.874800957178934,0.18804395852776,3.5267658890501394,1.5810065130095676,2.960182085498818,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2833477434744377,-0.20258091145165094,3.5267658890501394,-0.1858142342164445,2.218533803428788,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8481641661530634,0.28570017602261344,3.5267658890501394,1.188379680292676,1.3196111556147225,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5131036425085804,0.0903877410329075,3.5267658890501394,1.3356147425615104,3.2179764110542415,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.46421366041662254,-1.1791430864001797,3.5267658890501394,1.6300848670991792,3.0187596768589295,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8735272824728045,0.3833563935174659,3.5267658890501394,0.7466744934861731,1.4198410004607298,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4499092362032055,-0.007268476461945024,3.5267658890501394,0.7466744934861731,1.376966325696093,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23120964948690337,-0.5932057814310627,3.5267658890501394,2.366260178443351,3.2027529966011095,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.540220966312238,-0.10492469395679842,3.5267658890501394,2.268103470264128,1.4291367577184688,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6116372041116525,0.0903877410329075,3.5267658890501394,1.188379680292676,2.6585169488891585,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6942761948482177,0.0903877410329075,3.5267658890501394,0.25589095259005856,1.248559378132458,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02710899903576998,-0.30023712894650434,3.5267658890501394,-0.23489258830605594,0.5174620267014705,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5412597652683745,0.18804395852776,3.5267658890501394,0.8448312016653959,0.4761120811514375,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.056238210596500526,-0.8861744339156212,3.5267658890501394,0.20681259850044711,0.5212848144423293,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1858832011889719,-0.20258091145165094,3.5267658890501394,1.5810065130095676,1.4432301075368548,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963772593798029,0.9692936984865838,3.5267658890501394,-0.3821276505748903,0.09187554552580798,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.13935294026381442,-0.9838306514104738,3.5267658890501394,2.0227116998160706,0.2563218493931389,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5304711801801717,-0.20258091145165094,3.417446928706723,2.169946762084905,5.027046260323578,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2373176141392734,-0.9838306514104738,3.417446928706723,0.05957753623161276,1.470106264651342,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2395645977210115,-0.10492469395679842,3.417446928706723,0.20681259850044711,0.412420627421794,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.130702432046125,0.6763250460020244,3.3081279683633067,1.3356147425615104,6.974131636108921,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6274909328844385,1.2622623509711421,3.3081279683633067,1.090222972113453,1.7562582854168847,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2624430468716832,0.5786688285071718,3.3081279683633067,0.30496930667967,2.077551109822962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.3287464464029641,0.7739812634968778,3.3081279683633067,1.6300848670991792,1.1895060715762904,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0864193761696337,0.48101261101231935,3.3081279683633067,1.0411446180238417,1.475333252075561,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0393566616585456,-0.6908619989259153,3.3081279683633067,1.8754766375472365,0.22063248665158147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4284766735183736,0.28570017602261344,3.253468488191598,-0.8238328373813933,1.0905004368428632,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0961890682979365,1.457574785960848,3.220672800088573,0.7957528475757845,2.3431849473554336,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3462045233760764,2.531793178404229,3.19880900801989,2.071790053905682,4.441265902043394,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.565309979130542,-0.20258091145165094,3.19880900801989,0.5994394312173387,3.3470439465522928,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1521877434102044,0.6763250460020244,3.19880900801989,-0.8238328373813933,2.190884855147648,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7197626227339905,0.18804395852776,3.19880900801989,0.4031260148588929,2.2231014386589574,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8914085746862316,0.5786688285071718,3.19880900801989,0.5994394312173387,1.09998111168438,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3345349198757843,0.18804395852776,3.19880900801989,0.45220436894850435,1.8648827188748365,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.913956884108572,1.5552310034557006,3.19880900801989,2.6607303029810194,0.7170777406022777,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2583801116762415,-0.20258091145165094,3.19880900801989,0.8939095557550074,0.6749161129437857,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1628276824986739,0.7739812634968778,3.19880900801989,1.090222972113453,0.259996707053235,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8556477033917528,0.48101261101231935,3.13321763181384,0.8939095557550074,4.642339525488129,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95403348945385,1.457574785960848,3.0894900476764735,0.9920662639342303,3.665184133191303,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9813095872348669,0.48101261101231935,3.0894900476764735,-0.6275194210229476,3.2070331776939467,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2756029882421958,0.7739812634968778,3.0894900476764735,1.090222972113453,3.4720578799332693,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24200689215792173,-0.20258091145165094,3.0894900476764735,-0.9219895455606162,0.7059003892534139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2554451959894691,-0.20258091145165094,3.0894900476764735,0.010499182142001311,1.1658954879362424,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3291473459520475,1.0669499159814362,3.0894900476764735,0.7957528475757845,0.3245245128532701,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3937365021596767,-0.007268476461945024,3.0894900476764735,1.286536388471899,0.49917534641365385,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3066364889470014,-1.0814868689053272,3.0676262556077902,0.8448312016653959,0.3341649569655217,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0342607299488964,0.48101261101231935,3.045762463539107,1.6791632211887906,2.130747221298802,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.13840489268718412,-0.7885182164207687,3.045762463539107,0.15773424441083567,2.0546609030232545,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.9109777323354342,1.457574785960848,3.045762463539107,0.15773424441083567,1.2562189154871983,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0565681639021933,0.3833563935174659,2.980171087333057,0.6485177853069501,5.055857023794389,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2022753750737252,0.9692936984865838,2.980171087333057,-0.1858142342164445,4.178679315549071,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1470758552673455,1.7505434384454057,2.980171087333057,-0.7256761292021704,3.6656005228840725,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5416374897566771,0.9692936984865838,2.980171087333057,1.1393013262030647,3.8036494044243536,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48552883019377036,-0.49554956393620936,2.980171087333057,0.6485177853069501,3.1432941130803873,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.385030134767519,1.8481996559402598,2.980171087333057,-0.676597775112559,3.072131398003199,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.141521100962174,1.9458558734351123,2.980171087333057,-0.23489258830605594,3.4019788742785755,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.3095535664680424,0.9692936984865838,2.980171087333057,-0.5784410669333361,3.4019788742785755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.35732020945095627,-0.007268476461945024,2.980171087333057,-0.7747544832917819,1.3292591437226045,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38321624475687754,0.28570017602261344,2.980171087333057,-0.3821276505748903,1.3384972447231183,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.017583108654629597,-0.6908619989259153,2.980171087333057,0.4031260148588929,0.9345279783870126,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6053723840881204,-1.472111738884738,2.980171087333057,-0.1858142342164445,0.5297249361005556,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4126135591576684,-1.1791430864001797,2.980171087333057,0.1086558903212242,1.4492098950375878,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.31059275832195693,-0.9838306514104738,2.980171087333057,-0.676597775112559,0.2950438585155178,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2901885919045185,-0.20258091145165094,2.980171087333057,1.2374580343822876,0.7440705057654721,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.42737234933081475,-0.7885182164207687,2.980171087333057,-0.4312060046645017,0.6806034385690038,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6500156671458168,0.28570017602261344,2.980171087333057,0.7957528475757845,0.12313148042049084,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22309947158201038,-0.20258091145165094,2.980171087333057,0.8939095557550074,0.183356278810659,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.069873773150612,1.8481996559402598,2.8708521269896403,0.9920662639342303,6.825702281357946,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38005796959645743,-0.30023712894650434,2.8708521269896403,0.8939095557550074,5.946522912892897,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2158678996970393,1.5552310034557006,2.8708521269896403,0.5503610771277273,3.268549429407416,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2643622837013546,0.48101261101231935,2.8708521269896403,0.6975961393965616,2.5224910839525396,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9298068923230218,1.3599185684659947,2.8708521269896403,1.286536388471899,2.9871170050574722,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5232051487502376,1.1646061334762887,2.8708521269896403,0.9920662639342303,2.9683949256030884,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5832818474962226,0.18804395852776,2.8708521269896403,-0.4802843587541132,0.9829332241146904,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34986062631501136,-0.30023712894650434,2.8708521269896403,0.8448312016653959,1.4255988878574946,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.591248277181142,-0.10492469395679842,2.8708521269896403,-0.03857917194761014,1.585231380071856,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25807847080126667,-0.3978933464413569,2.8708521269896403,1.0411446180238417,0.9229754453003749,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03981069112082345,-0.10492469395679842,2.8708521269896403,0.1086558903212242,1.187143654894446,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13898750987141661,-0.3978933464413569,2.8708521269896403,1.090222972113453,1.337294116939146,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.393699652158785,-0.007268476461945024,2.8708521269896403,0.9920662639342303,0.4569666509990691,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1255372860304866,0.8716374809917303,2.8708521269896403,0.5994394312173387,1.4299752723345036,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10043297951532622,-0.20258091145165094,2.8708521269896403,0.15773424441083567,0.8072621423790703,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1486617240311159,-0.7885182164207687,2.761533166646224,1.826398283457625,4.429015454687289,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.371970146145048,-0.10492469395679842,2.761533166646224,-0.7256761292021704,3.1956122360079715,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.661160545744351,1.0669499159814362,2.761533166646224,0.25589095259005856,2.797477124173729,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6806531937504907,1.3599185684659947,2.761533166646224,-0.3821276505748903,2.6583160663370853,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.090585675835577,1.6528872209505532,2.761533166646224,-0.5784410669333361,1.893233169058769,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5757592439538868,1.2622623509711421,2.761533166646224,-0.4312060046645017,1.9014076364349357,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8646806020333626,2.1411683084248176,2.761533166646224,2.906122073429077,2.6601613306579717,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
