runtime_minutes,movie_average_rating,movie_number_of_votes,approval_index,production_budget,domestic_gross,worldwide_gross,director_age_at_release,adventure,drama,family,action,comedy,fantasy,animation,sci-fi,thriller,war,crime,history,biography,sport,romance,horror,musical,mystery,western,music,documentary,film-noir,news
0.6094914686237942,0.5273090282358863,0.6570788993534534,0.8303491269654567,3.1917574997610796,-0.15356748990580107,0.7795850439956161,1.3187936478047106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.4556396122210032,-0.28578449279043294,1.6781016696394806,0.4784935424308333,3.1917574997610796,-0.22678466882741255,1.0450523821985835,0.5815793947484084,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.057199909121633585,-0.8665655792378038,-0.3777335071743861,-0.5194493217623739,3.1917574997610796,-0.5834239324321949,-0.46602644088532896,0.8580347396445217,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1480100326517046,1.1080901146832571,0.8649894181506459,1.2883348723810621,3.1917574997610796,-0.6725970384056684,-0.4061969236485717,3.4382846253415793,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.30178775581821216,-1.3311904483957007,-0.09230164516253186,-0.6653869160681756,3.1485027812650945,0.059068903731351145,0.6904067531926654,0.02866870495618181,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9172693146656594,1.2242463319727308,4.126907458860848,1.8863130669378099,3.061993344273124,1.7775594044637724,2.6380487397171386,1.2266418661726728,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.737738415577595,1.4565587665516793,3.6013930402080336,2.0043302446271003,2.9754839072811534,2.909944821513696,2.171926890562507,1.5952489927008238,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.2880147603439618,-0.4019407100799077,0.5603813432400215,0.16886929625267946,2.9754839072811534,2.113786179522652,1.082218906349409,0.765882958012484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.621323382598534,0.41115281094641154,1.3195711273523618,0.9084130161787077,2.9754839072811534,1.9179685875956403,2.291867743979557,1.7795525559648995,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.276182846369222,0.17884037636746306,1.0025682560500426,0.6781142910003747,2.9754839072811534,0.5459601448214983,0.8830420949669365,0.12082048658821957,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6607754207580578,-0.8665655792378038,-0.437949764118484,-0.5621434195125706,2.9754839072811534,-0.10265235288015619,0.8188968571695399,0.765882958012484,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.4161875740614793,-1.0988780138167522,-0.059449197635780104,-0.5009091554824393,2.9754839072811534,-0.42083342632415593,1.16113181085196,1.7795525559648995,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.7238912868670614,0.0626841590779893,0.16141178546087753,0.35129856343149435,2.8673471110411906,1.5381202232128577,2.2345560586084643,-0.2477866399399315,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3787507506377492,-0.5180969273693815,-0.704681700009657,-0.6449658929888586,2.845719751793198,-0.249351119962883,-0.5288987792153576,0.12082048658821957,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7120593728923216,-0.8665655792378038,-0.6198459527029155,-0.7309390890932468,2.845719751793198,-0.7032483964743184,-0.6361928683026404,-0.9850008929962336,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1992198515496848,0.9919338973937823,2.7016873163980817,1.5505025845378713,2.8024650332972127,1.0633700813980254,2.732264782830545,0.12082048658821957,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.15976781339016094,0.6434652455253601,3.8386178761804604,1.4227326139145204,2.7592103148012277,2.978696646060918,2.7975890334907443,-0.33993842157196924,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.045442128383177,1.2242463319727308,2.2095469926956404,1.647693401611638,2.7592103148012277,2.627165203288048,2.295429845517488,-0.15563485830789373,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1223309899664309,0.41115281094641154,1.489775609550849,0.9414160402549351,2.7592103148012277,2.3528392800522293,2.2202935495748255,0.3972758314843329,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5582075164895305,0.7596214628148338,1.8630370214745748,1.256173910249621,2.7592103148012277,1.974568614863122,3.051936557618074,-0.33993842157196924,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.5700394304642703,-1.5635028829746493,-0.373140741814243,-0.95209482612352625,2.7592103148012277,1.7074909193582453,2.0935463549338116,-0.5242419848360448,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09665194728115745,-0.75040936194833,0.562910199228446,-0.06775127608725763,2.7592103148012277,1.6119176589635202,2.798677958973869,1.4109454294367483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9171951814293763,-0.05347205821148444,0.2833525408130217,0.319035771685024,2.7592103148012277,1.5935559632110872,2.2328487943563706,2.2403114641250883,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.21105176552442462,-0.8665655792378038,0.41462624898343187,-0.18634358673172696,2.7592103148012277,1.4415634425140618,2.9908183671687323,-0.5242419848360448,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8146272771608489,0.6434652455253601,0.8591492350383653,0.9655229267579903,2.7592103148012277,1.2145241643167433,1.8409064928831709,0.9501865212765594,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.30178775581821216,-0.28578449279043294,-0.15602201197399823,-0.01998196181657816,2.7592103148012277,1.1779144207903915,2.3650491497505843,0.02866870495618181,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1992198515496848,-0.9827217965272785,-0.10471912187699274,-0.44501409597892444,2.7592103148012277,1.1600103211861368,1.1039451816424994,1.2266418661726728,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1223309899664309,0.5273090282358863,0.406143808268896,0.7516763198400235,2.7592103148012277,1.0627816178806482,0.734381567907973,-0.5242419848360448,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8146272771608489,-0.1696282755009592,0.9826889531455222,0.4313418991348032,2.7592103148012277,0.8303999687680997,3.0463938664396304,-0.7085455481001204,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.31361966979295197,-1.0988780138167522,-0.061921352817289214,-0.5019371839908121,2.7592103148012277,0.6717189970853702,1.3844115215529724,0.6737311763804462,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86591122929511255,-0.1696282755009592,0.8031741984515351,0.3901106021284361,2.7592103148012277,0.6014971494917506,1.5872659428447136,1.4109454294367483,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.04536799514689377,-0.28578449279043294,-0.18338582139134446,-0.034609019620673476,2.7592103148012277,0.5009464959902948,1.7981491009953725,2.0560079008610126,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.430034702772013,0.2949965936569378,-0.21570528133309194,0.31864148510982776,2.7592103148012277,0.21823242136025023,0.3026493874442957,0.3972758314843329,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.14793589941542112,-1.5635028829746493,0.18837868922981632,-0.7189083929535045,2.7592103148012277,-0.290067321797367,0.25570622440001645,0.12082048658821957,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005915956987369907,-0.8665655792378038,0.28879581827689493,-0.22338578467617676,2.7592103148012277,-0.32366740892815754,1.7778185336223176,-0.06348307667585595,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.737738415577595,1.8050274184201016,1.207643734501468,1.8631532374714403,2.672700877809257,1.1884148418665292,1.0844813746071464,0.3972758314843329,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
-0.15976781339016094,-1.3311904483957007,0.5922698770492124,-0.45642018609124696,2.672700877809257,0.799139264091243,2.1678785876950415,0.9501865212765594,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5326026070405403,0.9919338973937823,-0.10534283075306156,0.8328568874328446,2.5861914408172866,3.336366874886656,1.953605864533571,0.02866870495618181,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.31361966979295197,-0.28578449279043294,0.7124415672255977,0.2878972007618519,2.5429367223213015,1.7891392615137913,1.9875722080723286,-0.43209020320400704,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.5187554783300067,-1.9119715348430715,-0.5145752345838833,-1.2609454244555882,2.5429367223213015,1.382284957344176,0.3270247568283745,-0.8006973297321581,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21105176552442462,-0.9827217965272785,0.058783324944100386,-0.3784373194493613,2.5429367223213015,1.3087767707200042,2.4488604883902054,0.3972758314843329,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3274667985034856,0.5273090282358863,2.4287296319076037,1.1744748164601,2.5429367223213015,1.248136414932017,3.071594522947318,0.9501865212765594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.31361966979295197,-0.5180969273693815,2.1840656500678834,0.383761841678214,2.5429367223213015,1.2237914938348953,2.1341956146157424,-1.0771526746282714,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.7890223677118586,0.9919338973937823,0.7815144902098728,1.1849343486922714,2.5429367223213015,1.0184536671686846,2.2081243139984075,-0.15563485830789373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0710470378321673,1.3404025492622045,2.0670011641104593,1.7081970054352529,2.5429367223213015,0.8127709031337709,0.9243530960812179,1.0423383029085973,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0197630856979036,-0.05347205821148444,0.8065875870278391,0.471038076821036,2.5429367223213015,0.7621976626057081,1.726510618135989,-0.43209020320400704,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.31361966979295197,0.17884037636746306,0.28996385489935106,0.47686567881625014,2.5429367223213015,0.6751975704625593,0.6033205821556087,-0.7085455481001204,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48139278814256,0.8757776801043086,1.8487030574863752,1.3369711170537923,2.5429367223213015,0.5655891877282779,-0.11638170574108275,0.02866870495618181,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.4418666167467529,-2.492752621290442,-0.771135045714443,-1.8735734415028542,2.5429367223213015,0.5265982589293318,1.2437085804240007,-1.3536080195243847,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.10848386125589726,-1.0988780138167522,-0.08599651543354533,-0.5121014627277921,2.5429367223213015,0.3969977606038475,0.554022456635111,0.8580347396445217,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.775175239001325,-1.0988780138167522,-0.2251402956038056,-0.5770648153061666,2.5429367223213015,0.32007592136906543,0.565862850400791,-0.8928491113641959,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.7238912868670614,-0.9827217965272785,0.41281182316214077,-0.26525320111840617,2.5429367223213015,0.20060804526210768,1.2528889598135426,-1.8143669276845735,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.276182846369222,-1.0988780138167522,0.21599198219759005,-0.40128577647231006,2.5429367223213015,0.06957024073252523,0.46982853008188413,0.765882958012484,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21105176552442462,-2.3765964040009675,-0.3609273880046774,-1.4542198162497184,2.4996820038253165,3.4473803232637548,2.303544373250451,-0.8006973297321581,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.5069235643552669,0.6434652455253601,2.1744151727308916,1.2222178948808275,2.4347999260813387,1.713664583836499,2.185790640112728,-0.2477866399399315,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6607754207580578,-0.6342531446588552,0.4593064848327249,-0.016758085878405594,2.413172566833346,0.19532458664521804,0.9055281356727376,0.765882958012484,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35307170795247583,1.4565587665516793,2.1356091404780284,1.8035492263093684,2.3266631298413754,2.7419923436946485,2.6426215942051554,-0.8928491113641959,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.4043556600867395,0.17884037636746306,1.1972107860290442,0.7202127621223462,2.3266631298413754,2.646231611763476,2.587537706678292,-0.33993842157196924,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1.4931505688810165,-2.14428396942202,-0.6928652518484988,-1.5661337398028894,2.3266631298413754,2.6024602137406223,3.0686952369681455,0.5815793947484084,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.250577936920232,0.8757776801043086,0.7615444660142878,1.0993182863772593,2.3266631298413754,2.433439181137125,2.2809870025946557,0.21297226822025733,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.14793589941542112,-1.679659100264123,-0.06827184319180801,-0.8819615635221782,2.3266631298413754,2.2706350080365985,2.579653738189719,0.8580347396445217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.8777431432698524,-0.9827217965272785,0.05457612507098168,-0.38001043677940277,2.3266631298413754,1.9422784104453676,2.156717837468515,-0.8006973297321581,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.4161875740614793,-1.4473466656851746,-0.23938353830094064,-0.8064776562991327,2.3266631298413754,1.8739281274340975,2.393006770488362,-0.15563485830789373,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.276182846369222,0.2949965936569378,0.2129528189469275,0.5257675112761611,2.3266631298413754,1.7185185102483251,1.835618568575761,1.871704337596937,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.5700394304642703,0.0626841590779893,1.2047746736715512,0.6402942635714228,2.3266631298413754,1.4860193296351076,1.9210851161191391,0.4894276131163706,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.9684791335636399,0.17884037636746306,0.32639979342315273,0.48970678732462397,2.3266631298413754,1.345909983723151,0.9077355450064415,1.2266418661726728,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.4161875740614793,-1.9119715348430715,-0.11607062342144511,-1.050900078612271,2.3266631298413754,1.2493512612632778,1.6043947184160885,1.5952489927008238,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2.9172693146656594,0.2949965936569378,0.23991972271586628,0.5360870867867271,2.3266631298413754,1.1246171459301144,0.9921220783376367,1.5030972110687861,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-0.7238912868670614,-0.5180969273693815,0.48212288953546034,0.06833944466150955,2.3266631298413754,1.0065087590361634,0.9643801580956027,-0.5242419848360448,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14793589941542112,0.5273090282358863,0.3031297822650945,0.7150585875167045,2.3266631298413754,0.9625525639779682,0.41740024107814727,-0.43209020320400704,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1992198515496848,-0.8665655792378038,-0.6106831023053956,-0.7203949974614435,2.3266631298413754,0.7847529760927361,0.002608307109981594,-0.15563485830789373,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6607754207580578,0.0626841590779893,1.773869332519501,0.7425323068121535,2.3266631298413754,0.76849834756800794,1.688872254123531,0.30512404985229513,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9684791335636399,-0.6342531446588552,0.22817131552300648,-0.08775700073476399,2.3266631298413754,0.5994906141960394,1.8095932415725875,1.4109454294367483,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.0315949996726435,-1.3311904483957007,0.27195567862303704,-0.5392965664598555,2.3266631298413754,0.3748154850656387,0.15454456167172076,-0.8006973297321581,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.082878951806907,-0.1696282755009592,1.0546876377666292,0.44681037491057046,2.3266631298413754,0.34312085174354384,1.3758254722180536,0.12082048658821957,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.467471526195743,-0.4019407100799077,0.5354329881972691,0.16204603835685982,2.3266631298413754,0.33335203494946974,0.9516167913768598,0.765882958012484,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4043556600867395,-0.6342531446588552,0.44617457795113064,-0.020467904932080862,2.3266631298413754,0.3182760553985643,1.0900141201706994,1.6874007743328616,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21105176552442462,-0.05347205821148444,1.6751532276798826,0.6436294633557522,2.3266631298413754,0.31356376763436483,1.0118690171376907,-0.8006973297321581,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.775175239001325,-1.4473466656851746,-0.6472891432499432,-1.1057212114677824,2.3266631298413754,0.29938631054415393,0.9649187529243797,-0.33993842157196924,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7890223677118586,0.9919338973937823,-0.2691628020928806,0.7269714762053894,2.3266631298413754,0.1961688863437585,0.31932661220841474,0.765882958012484,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1992198515496848,-0.6342531446588552,-0.1076902441593569,-0.22084060508570277,2.3266631298413754,0.13540803145798455,2.1563561353461793,0.02866870495618181,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21105176552442462,-0.6342531446588552,0.24839082326901904,-0.0810115742910575,2.3266631298413754,-0.0675840379160391,1.597623863146054,-0.15563485830789373,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2623357176586883,-1.0988780138167522,0.33142348491585244,-0.36640385116165786,2.3266631298413754,-0.22140914142586537,1.1530572843820863,0.21297226822025733,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4043556600867395,-0.75040936194833,-0.4451054059512008,-0.49582786979234633,2.3266631298413754,-0.34934804182434137,0.12896101888198083,0.21297226822025733,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.30178775581821216,-0.9827217965272785,-0.22169288654335254,-0.501120686693826,2.3266631298413754,-0.35653717407193547,-0.4733660063060287,2.4246150273891636,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.6726073347327977,-0.75040936194833,-0.5599699006003097,-0.5967982326380524,2.3266631298413754,-0.39906829968451873,0.37059253730867586,0.5815793947484084,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4301088360082965,-0.4019407100799077,-0.09503462405585156,-0.06438993874343979,2.3266631298413754,-0.4235841690304314,-0.589969608646591,-0.43209020320400704,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
